
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 x q[12]
Gate(10863)	 t q[2]
Gate(10864)	 t q[12]
Gate(10865)	 t q[13]
Gate(10866)	cx q[12], q[2]
Gate(10867)	cx q[13], q[12]
Gate(10868)	cx q[2], q[13]
Gate(10869)	tdg q[12]
Gate(10870)	cx q[2], q[12]
Gate(10871)	tdg q[2]
Gate(10872)	tdg q[12]
Gate(10873)	 t q[13]
Gate(10874)	cx q[13], q[12]
Gate(10875)	cx q[2], q[13]
Gate(10876)	cx q[12], q[2]
Gate(10877)	 h q[13]
Gate(10878)	 h q[14]
Gate(10879)	 t q[1]
Gate(10880)	 t q[13]
Gate(10881)	 t q[14]
Gate(10882)	cx q[13], q[1]
Gate(10883)	cx q[14], q[13]
Gate(10884)	cx q[1], q[14]
Gate(10885)	tdg q[13]
Gate(10886)	cx q[1], q[13]
Gate(10887)	tdg q[1]
Gate(10888)	tdg q[13]
Gate(10889)	 t q[14]
Gate(10890)	cx q[14], q[13]
Gate(10891)	cx q[1], q[14]
Gate(10892)	cx q[13], q[1]
Gate(10893)	 h q[14]
Gate(10894)	 h q[6]
Gate(10895)	 t q[9]
Gate(10896)	 t q[8]
Gate(10897)	 t q[6]
Gate(10898)	cx q[8], q[9]
Gate(10899)	cx q[6], q[8]
Gate(10900)	cx q[9], q[6]
Gate(10901)	tdg q[8]
Gate(10902)	cx q[9], q[8]
Gate(10903)	tdg q[9]
Gate(10904)	tdg q[8]
Gate(10905)	 t q[6]
Gate(10906)	cx q[6], q[8]
Gate(10907)	cx q[9], q[6]
Gate(10908)	cx q[8], q[9]
Gate(10909)	 h q[6]
Gate(10910)	 h q[8]
Gate(10911)	 t q[10]
Gate(10912)	 t q[7]
Gate(10913)	 t q[8]
Gate(10914)	cx q[7], q[10]
Gate(10915)	cx q[8], q[7]
Gate(10916)	cx q[10], q[8]
Gate(10917)	tdg q[7]
Gate(10918)	cx q[10], q[7]
Gate(10919)	tdg q[10]
Gate(10920)	tdg q[7]
Gate(10921)	 t q[8]
Gate(10922)	cx q[8], q[7]
Gate(10923)	cx q[10], q[8]
Gate(10924)	cx q[7], q[10]
Gate(10925)	 h q[8]
Gate(10926)	 h q[7]
Gate(10927)	 t q[11]
Gate(10928)	 t q[5]
Gate(10929)	 t q[7]
Gate(10930)	cx q[5], q[11]
Gate(10931)	cx q[7], q[5]
Gate(10932)	cx q[11], q[7]
Gate(10933)	tdg q[5]
Gate(10934)	cx q[11], q[5]
Gate(10935)	tdg q[11]
Gate(10936)	tdg q[5]
Gate(10937)	 t q[7]
Gate(10938)	cx q[7], q[5]
Gate(10939)	cx q[11], q[7]
Gate(10940)	cx q[5], q[11]
Gate(10941)	 h q[7]
Gate(10942)	 h q[5]
Gate(10943)	 t q[12]
Gate(10944)	 t q[4]
Gate(10945)	 t q[5]
Gate(10946)	cx q[4], q[12]
Gate(10947)	cx q[5], q[4]
Gate(10948)	cx q[12], q[5]
Gate(10949)	tdg q[4]
Gate(10950)	cx q[12], q[4]
Gate(10951)	tdg q[12]
Gate(10952)	tdg q[4]
Gate(10953)	 t q[5]
Gate(10954)	cx q[5], q[4]
Gate(10955)	cx q[12], q[5]
Gate(10956)	cx q[4], q[12]
Gate(10957)	 h q[5]
Gate(10958)	 h q[4]
Gate(10959)	 t q[14]
Gate(10960)	 t q[13]
Gate(10961)	 t q[4]
Gate(10962)	cx q[13], q[14]
Gate(10963)	cx q[4], q[13]
Gate(10964)	cx q[14], q[4]
Gate(10965)	tdg q[13]
Gate(10966)	cx q[14], q[13]
Gate(10967)	tdg q[14]
Gate(10968)	tdg q[13]
Gate(10969)	 t q[4]
Gate(10970)	cx q[4], q[13]
Gate(10971)	cx q[14], q[4]
Gate(10972)	cx q[13], q[14]
Gate(10973)	 h q[4]
Gate(10974)	 h q[5]
Gate(10975)	 t q[12]
Gate(10976)	 t q[4]
Gate(10977)	 t q[5]
Gate(10978)	cx q[4], q[12]
Gate(10979)	cx q[5], q[4]
Gate(10980)	cx q[12], q[5]
Gate(10981)	tdg q[4]
Gate(10982)	cx q[12], q[4]
Gate(10983)	tdg q[12]
Gate(10984)	tdg q[4]
Gate(10985)	 t q[5]
Gate(10986)	cx q[5], q[4]
Gate(10987)	cx q[12], q[5]
Gate(10988)	cx q[4], q[12]
Gate(10989)	 h q[5]
Gate(10990)	 h q[7]
Gate(10991)	 t q[11]
Gate(10992)	 t q[5]
Gate(10993)	 t q[7]
Gate(10994)	cx q[5], q[11]
Gate(10995)	cx q[7], q[5]
Gate(10996)	cx q[11], q[7]
Gate(10997)	tdg q[5]
Gate(10998)	cx q[11], q[5]
Gate(10999)	tdg q[11]
Gate(11000)	tdg q[5]
Gate(11001)	 t q[7]
Gate(11002)	cx q[7], q[5]
Gate(11003)	cx q[11], q[7]
Gate(11004)	cx q[5], q[11]
Gate(11005)	 h q[7]
Gate(11006)	 h q[8]
Gate(11007)	 t q[10]
Gate(11008)	 t q[7]
Gate(11009)	 t q[8]
Gate(11010)	cx q[7], q[10]
Gate(11011)	cx q[8], q[7]
Gate(11012)	cx q[10], q[8]
Gate(11013)	tdg q[7]
Gate(11014)	cx q[10], q[7]
Gate(11015)	tdg q[10]
Gate(11016)	tdg q[7]
Gate(11017)	 t q[8]
Gate(11018)	cx q[8], q[7]
Gate(11019)	cx q[10], q[8]
Gate(11020)	cx q[7], q[10]
Gate(11021)	 h q[8]
Gate(11022)	 h q[6]
Gate(11023)	 t q[9]
Gate(11024)	 t q[8]
Gate(11025)	 t q[6]
Gate(11026)	cx q[8], q[9]
Gate(11027)	cx q[6], q[8]
Gate(11028)	cx q[9], q[6]
Gate(11029)	tdg q[8]
Gate(11030)	cx q[9], q[8]
Gate(11031)	tdg q[9]
Gate(11032)	tdg q[8]
Gate(11033)	 t q[6]
Gate(11034)	cx q[6], q[8]
Gate(11035)	cx q[9], q[6]
Gate(11036)	cx q[8], q[9]
Gate(11037)	 h q[6]
Gate(11038)	 h q[8]
Gate(11039)	 t q[10]
Gate(11040)	 t q[7]
Gate(11041)	 t q[8]
Gate(11042)	cx q[7], q[10]
Gate(11043)	cx q[8], q[7]
Gate(11044)	cx q[10], q[8]
Gate(11045)	tdg q[7]
Gate(11046)	cx q[10], q[7]
Gate(11047)	tdg q[10]
Gate(11048)	tdg q[7]
Gate(11049)	 t q[8]
Gate(11050)	cx q[8], q[7]
Gate(11051)	cx q[10], q[8]
Gate(11052)	cx q[7], q[10]
Gate(11053)	 h q[8]
Gate(11054)	 h q[7]
Gate(11055)	 t q[11]
Gate(11056)	 t q[5]
Gate(11057)	 t q[7]
Gate(11058)	cx q[5], q[11]
Gate(11059)	cx q[7], q[5]
Gate(11060)	cx q[11], q[7]
Gate(11061)	tdg q[5]
Gate(11062)	cx q[11], q[5]
Gate(11063)	tdg q[11]
Gate(11064)	tdg q[5]
Gate(11065)	 t q[7]
Gate(11066)	cx q[7], q[5]
Gate(11067)	cx q[11], q[7]
Gate(11068)	cx q[5], q[11]
Gate(11069)	 h q[7]
Gate(11070)	 h q[5]
Gate(11071)	 t q[12]
Gate(11072)	 t q[4]
Gate(11073)	 t q[5]
Gate(11074)	cx q[4], q[12]
Gate(11075)	cx q[5], q[4]
Gate(11076)	cx q[12], q[5]
Gate(11077)	tdg q[4]
Gate(11078)	cx q[12], q[4]
Gate(11079)	tdg q[12]
Gate(11080)	tdg q[4]
Gate(11081)	 t q[5]
Gate(11082)	cx q[5], q[4]
Gate(11083)	cx q[12], q[5]
Gate(11084)	cx q[4], q[12]
Gate(11085)	 h q[5]
Gate(11086)	 h q[4]
Gate(11087)	 t q[14]
Gate(11088)	 t q[13]
Gate(11089)	 t q[4]
Gate(11090)	cx q[13], q[14]
Gate(11091)	cx q[4], q[13]
Gate(11092)	cx q[14], q[4]
Gate(11093)	tdg q[13]
Gate(11094)	cx q[14], q[13]
Gate(11095)	tdg q[14]
Gate(11096)	tdg q[13]
Gate(11097)	 t q[4]
Gate(11098)	cx q[4], q[13]
Gate(11099)	cx q[14], q[4]
Gate(11100)	cx q[13], q[14]
Gate(11101)	 h q[4]
Gate(11102)	 h q[5]
Gate(11103)	 t q[12]
Gate(11104)	 t q[4]
Gate(11105)	 t q[5]
Gate(11106)	cx q[4], q[12]
Gate(11107)	cx q[5], q[4]
Gate(11108)	cx q[12], q[5]
Gate(11109)	tdg q[4]
Gate(11110)	cx q[12], q[4]
Gate(11111)	tdg q[12]
Gate(11112)	tdg q[4]
Gate(11113)	 t q[5]
Gate(11114)	cx q[5], q[4]
Gate(11115)	cx q[12], q[5]
Gate(11116)	cx q[4], q[12]
Gate(11117)	 h q[5]
Gate(11118)	 h q[7]
Gate(11119)	 t q[11]
Gate(11120)	 t q[5]
Gate(11121)	 t q[7]
Gate(11122)	cx q[5], q[11]
Gate(11123)	cx q[7], q[5]
Gate(11124)	cx q[11], q[7]
Gate(11125)	tdg q[5]
Gate(11126)	cx q[11], q[5]
Gate(11127)	tdg q[11]
Gate(11128)	tdg q[5]
Gate(11129)	 t q[7]
Gate(11130)	cx q[7], q[5]
Gate(11131)	cx q[11], q[7]
Gate(11132)	cx q[5], q[11]
Gate(11133)	 h q[7]
Gate(11134)	 h q[8]
Gate(11135)	 t q[10]
Gate(11136)	 t q[7]
Gate(11137)	 t q[8]
Gate(11138)	cx q[7], q[10]
Gate(11139)	cx q[8], q[7]
Gate(11140)	cx q[10], q[8]
Gate(11141)	tdg q[7]
Gate(11142)	cx q[10], q[7]
Gate(11143)	tdg q[10]
Gate(11144)	tdg q[7]
Gate(11145)	 t q[8]
Gate(11146)	cx q[8], q[7]
Gate(11147)	cx q[10], q[8]
Gate(11148)	cx q[7], q[10]
Gate(11149)	 h q[8]
Gate(11150)	 h q[0]
Gate(11151)	 t q[6]
Gate(11152)	 t q[14]
Gate(11153)	 t q[0]
Gate(11154)	cx q[14], q[6]
Gate(11155)	cx q[0], q[14]
Gate(11156)	cx q[6], q[0]
Gate(11157)	tdg q[14]
Gate(11158)	cx q[6], q[14]
Gate(11159)	tdg q[6]
Gate(11160)	tdg q[14]
Gate(11161)	 t q[0]
Gate(11162)	cx q[0], q[14]
Gate(11163)	cx q[6], q[0]
Gate(11164)	cx q[14], q[6]
Gate(11165)	 h q[0]
Gate(11166)	 h q[14]
Gate(11167)	 t q[1]
Gate(11168)	 t q[13]
Gate(11169)	 t q[14]
Gate(11170)	cx q[13], q[1]
Gate(11171)	cx q[14], q[13]
Gate(11172)	cx q[1], q[14]
Gate(11173)	tdg q[13]
Gate(11174)	cx q[1], q[13]
Gate(11175)	tdg q[1]
Gate(11176)	tdg q[13]
Gate(11177)	 t q[14]
Gate(11178)	cx q[14], q[13]
Gate(11179)	cx q[1], q[14]
Gate(11180)	cx q[13], q[1]
Gate(11181)	 h q[14]
Gate(11182)	 h q[13]
Gate(11183)	 t q[2]
Gate(11184)	 t q[12]
Gate(11185)	 t q[13]
Gate(11186)	cx q[12], q[2]
Gate(11187)	cx q[13], q[12]
Gate(11188)	cx q[2], q[13]
Gate(11189)	tdg q[12]
Gate(11190)	cx q[2], q[12]
Gate(11191)	tdg q[2]
Gate(11192)	tdg q[12]
Gate(11193)	 t q[13]
Gate(11194)	cx q[13], q[12]
Gate(11195)	cx q[2], q[13]
Gate(11196)	cx q[12], q[2]
Gate(11197)	 h q[13]
Gate(11198)	 h q[12]
Gate(11199)	 t q[3]
Gate(11200)	 t q[11]
Gate(11201)	 t q[12]
Gate(11202)	cx q[11], q[3]
Gate(11203)	cx q[12], q[11]
Gate(11204)	cx q[3], q[12]
Gate(11205)	tdg q[11]
Gate(11206)	cx q[3], q[11]
Gate(11207)	tdg q[3]
Gate(11208)	tdg q[11]
Gate(11209)	 t q[12]
Gate(11210)	cx q[12], q[11]
Gate(11211)	cx q[3], q[12]
Gate(11212)	cx q[11], q[3]
Gate(11213)	 h q[12]
Gate(11214)	 h q[11]
Gate(11215)	 t q[4]
Gate(11216)	 t q[10]
Gate(11217)	 t q[11]
Gate(11218)	cx q[10], q[4]
Gate(11219)	cx q[11], q[10]
Gate(11220)	cx q[4], q[11]
Gate(11221)	tdg q[10]
Gate(11222)	cx q[4], q[10]
Gate(11223)	tdg q[4]
Gate(11224)	tdg q[10]
Gate(11225)	 t q[11]
Gate(11226)	cx q[11], q[10]
Gate(11227)	cx q[4], q[11]
Gate(11228)	cx q[10], q[4]
Gate(11229)	 h q[11]
Gate(11230)	 h q[10]
Gate(11231)	 t q[5]
Gate(11232)	 t q[9]
Gate(11233)	 t q[10]
Gate(11234)	cx q[9], q[5]
Gate(11235)	cx q[10], q[9]
Gate(11236)	cx q[5], q[10]
Gate(11237)	tdg q[9]
Gate(11238)	cx q[5], q[9]
Gate(11239)	tdg q[5]
Gate(11240)	tdg q[9]
Gate(11241)	 t q[10]
Gate(11242)	cx q[10], q[9]
Gate(11243)	cx q[5], q[10]
Gate(11244)	cx q[9], q[5]
Gate(11245)	 h q[10]
Gate(11246)	 h q[9]
Gate(11247)	 t q[8]
Gate(11248)	 t q[7]
Gate(11249)	 t q[9]
Gate(11250)	cx q[7], q[8]
Gate(11251)	cx q[9], q[7]
Gate(11252)	cx q[8], q[9]
Gate(11253)	tdg q[7]
Gate(11254)	cx q[8], q[7]
Gate(11255)	tdg q[8]
Gate(11256)	tdg q[7]
Gate(11257)	 t q[9]
Gate(11258)	cx q[9], q[7]
Gate(11259)	cx q[8], q[9]
Gate(11260)	cx q[7], q[8]
Gate(11261)	 h q[9]
Gate(11262)	 h q[10]
Gate(11263)	 t q[5]
Gate(11264)	 t q[9]
Gate(11265)	 t q[10]
Gate(11266)	cx q[9], q[5]
Gate(11267)	cx q[10], q[9]
Gate(11268)	cx q[5], q[10]
Gate(11269)	tdg q[9]
Gate(11270)	cx q[5], q[9]
Gate(11271)	tdg q[5]
Gate(11272)	tdg q[9]
Gate(11273)	 t q[10]
Gate(11274)	cx q[10], q[9]
Gate(11275)	cx q[5], q[10]
Gate(11276)	cx q[9], q[5]
Gate(11277)	 h q[10]
Gate(11278)	 h q[11]
Gate(11279)	 t q[4]
Gate(11280)	 t q[10]
Gate(11281)	 t q[11]
Gate(11282)	cx q[10], q[4]
Gate(11283)	cx q[11], q[10]
Gate(11284)	cx q[4], q[11]
Gate(11285)	tdg q[10]
Gate(11286)	cx q[4], q[10]
Gate(11287)	tdg q[4]
Gate(11288)	tdg q[10]
Gate(11289)	 t q[11]
Gate(11290)	cx q[11], q[10]
Gate(11291)	cx q[4], q[11]
Gate(11292)	cx q[10], q[4]
Gate(11293)	 h q[11]
Gate(11294)	 h q[12]
Gate(11295)	 t q[3]
Gate(11296)	 t q[11]
Gate(11297)	 t q[12]
Gate(11298)	cx q[11], q[3]
Gate(11299)	cx q[12], q[11]
Gate(11300)	cx q[3], q[12]
Gate(11301)	tdg q[11]
Gate(11302)	cx q[3], q[11]
Gate(11303)	tdg q[3]
Gate(11304)	tdg q[11]
Gate(11305)	 t q[12]
Gate(11306)	cx q[12], q[11]
Gate(11307)	cx q[3], q[12]
Gate(11308)	cx q[11], q[3]
Gate(11309)	 h q[12]
Gate(11310)	 h q[13]
Gate(11311)	 t q[2]
Gate(11312)	 t q[12]
Gate(11313)	 t q[13]
Gate(11314)	cx q[12], q[2]
Gate(11315)	cx q[13], q[12]
Gate(11316)	cx q[2], q[13]
Gate(11317)	tdg q[12]
Gate(11318)	cx q[2], q[12]
Gate(11319)	tdg q[2]
Gate(11320)	tdg q[12]
Gate(11321)	 t q[13]
Gate(11322)	cx q[13], q[12]
Gate(11323)	cx q[2], q[13]
Gate(11324)	cx q[12], q[2]
Gate(11325)	 h q[13]
Gate(11326)	 h q[14]
Gate(11327)	 t q[1]
Gate(11328)	 t q[13]
Gate(11329)	 t q[14]
Gate(11330)	cx q[13], q[1]
Gate(11331)	cx q[14], q[13]
Gate(11332)	cx q[1], q[14]
Gate(11333)	tdg q[13]
Gate(11334)	cx q[1], q[13]
Gate(11335)	tdg q[1]
Gate(11336)	tdg q[13]
Gate(11337)	 t q[14]
Gate(11338)	cx q[14], q[13]
Gate(11339)	cx q[1], q[14]
Gate(11340)	cx q[13], q[1]
Gate(11341)	 h q[14]
Gate(11342)	 h q[0]
Gate(11343)	 t q[6]
Gate(11344)	 t q[14]
Gate(11345)	 t q[0]
Gate(11346)	cx q[14], q[6]
Gate(11347)	cx q[0], q[14]
Gate(11348)	cx q[6], q[0]
Gate(11349)	tdg q[14]
Gate(11350)	cx q[6], q[14]
Gate(11351)	tdg q[6]
Gate(11352)	tdg q[14]
Gate(11353)	 t q[0]
Gate(11354)	cx q[0], q[14]
Gate(11355)	cx q[6], q[0]
Gate(11356)	cx q[14], q[6]
Gate(11357)	 h q[0]
Gate(11358)	 h q[14]
Gate(11359)	 t q[1]
Gate(11360)	 t q[13]
Gate(11361)	 t q[14]
Gate(11362)	cx q[13], q[1]
Gate(11363)	cx q[14], q[13]
Gate(11364)	cx q[1], q[14]
Gate(11365)	tdg q[13]
Gate(11366)	cx q[1], q[13]
Gate(11367)	tdg q[1]
Gate(11368)	tdg q[13]
Gate(11369)	 t q[14]
Gate(11370)	cx q[14], q[13]
Gate(11371)	cx q[1], q[14]
Gate(11372)	cx q[13], q[1]
Gate(11373)	 h q[14]
Gate(11374)	 h q[13]
Gate(11375)	 t q[2]
Gate(11376)	 t q[12]
Gate(11377)	 t q[13]
Gate(11378)	cx q[12], q[2]
Gate(11379)	cx q[13], q[12]
Gate(11380)	cx q[2], q[13]
Gate(11381)	tdg q[12]
Gate(11382)	cx q[2], q[12]
Gate(11383)	tdg q[2]
Gate(11384)	tdg q[12]
Gate(11385)	 t q[13]
Gate(11386)	cx q[13], q[12]
Gate(11387)	cx q[2], q[13]
Gate(11388)	cx q[12], q[2]
Gate(11389)	 h q[13]
Gate(11390)	 h q[12]
Gate(11391)	 t q[3]
Gate(11392)	 t q[11]
Gate(11393)	 t q[12]
Gate(11394)	cx q[11], q[3]
Gate(11395)	cx q[12], q[11]
Gate(11396)	cx q[3], q[12]
Gate(11397)	tdg q[11]
Gate(11398)	cx q[3], q[11]
Gate(11399)	tdg q[3]
Gate(11400)	tdg q[11]
Gate(11401)	 t q[12]
Gate(11402)	cx q[12], q[11]
Gate(11403)	cx q[3], q[12]
Gate(11404)	cx q[11], q[3]
Gate(11405)	 h q[12]
Gate(11406)	 h q[11]
Gate(11407)	 t q[4]
Gate(11408)	 t q[10]
Gate(11409)	 t q[11]
Gate(11410)	cx q[10], q[4]
Gate(11411)	cx q[11], q[10]
Gate(11412)	cx q[4], q[11]
Gate(11413)	tdg q[10]
Gate(11414)	cx q[4], q[10]
Gate(11415)	tdg q[4]
Gate(11416)	tdg q[10]
Gate(11417)	 t q[11]
Gate(11418)	cx q[11], q[10]
Gate(11419)	cx q[4], q[11]
Gate(11420)	cx q[10], q[4]
Gate(11421)	 h q[11]
Gate(11422)	 h q[10]
Gate(11423)	 t q[5]
Gate(11424)	 t q[9]
Gate(11425)	 t q[10]
Gate(11426)	cx q[9], q[5]
Gate(11427)	cx q[10], q[9]
Gate(11428)	cx q[5], q[10]
Gate(11429)	tdg q[9]
Gate(11430)	cx q[5], q[9]
Gate(11431)	tdg q[5]
Gate(11432)	tdg q[9]
Gate(11433)	 t q[10]
Gate(11434)	cx q[10], q[9]
Gate(11435)	cx q[5], q[10]
Gate(11436)	cx q[9], q[5]
Gate(11437)	 h q[10]
Gate(11438)	 h q[9]
Gate(11439)	 t q[8]
Gate(11440)	 t q[7]
Gate(11441)	 t q[9]
Gate(11442)	cx q[7], q[8]
Gate(11443)	cx q[9], q[7]
Gate(11444)	cx q[8], q[9]
Gate(11445)	tdg q[7]
Gate(11446)	cx q[8], q[7]
Gate(11447)	tdg q[8]
Gate(11448)	tdg q[7]
Gate(11449)	 t q[9]
Gate(11450)	cx q[9], q[7]
Gate(11451)	cx q[8], q[9]
Gate(11452)	cx q[7], q[8]
Gate(11453)	 h q[9]
Gate(11454)	 h q[10]
Gate(11455)	 t q[5]
Gate(11456)	 t q[9]
Gate(11457)	 t q[10]
Gate(11458)	cx q[9], q[5]
Gate(11459)	cx q[10], q[9]
Gate(11460)	cx q[5], q[10]
Gate(11461)	tdg q[9]
Gate(11462)	cx q[5], q[9]
Gate(11463)	tdg q[5]
Gate(11464)	tdg q[9]
Gate(11465)	 t q[10]
Gate(11466)	cx q[10], q[9]
Gate(11467)	cx q[5], q[10]
Gate(11468)	cx q[9], q[5]
Gate(11469)	 h q[10]
Gate(11470)	 h q[11]
Gate(11471)	 t q[4]
Gate(11472)	 t q[10]
Gate(11473)	 t q[11]
Gate(11474)	cx q[10], q[4]
Gate(11475)	cx q[11], q[10]
Gate(11476)	cx q[4], q[11]
Gate(11477)	tdg q[10]
Gate(11478)	cx q[4], q[10]
Gate(11479)	tdg q[4]
Gate(11480)	tdg q[10]
Gate(11481)	 t q[11]
Gate(11482)	cx q[11], q[10]
Gate(11483)	cx q[4], q[11]
Gate(11484)	cx q[10], q[4]
Gate(11485)	 h q[11]
Gate(11486)	 h q[12]
Gate(11487)	 t q[3]
Gate(11488)	 t q[11]
Gate(11489)	 t q[12]
Gate(11490)	cx q[11], q[3]
Gate(11491)	cx q[12], q[11]
Gate(11492)	cx q[3], q[12]
Gate(11493)	tdg q[11]
Gate(11494)	cx q[3], q[11]
Gate(11495)	tdg q[3]
Gate(11496)	tdg q[11]
Gate(11497)	 t q[12]
Gate(11498)	cx q[12], q[11]
Gate(11499)	cx q[3], q[12]
Gate(11500)	cx q[11], q[3]
Gate(11501)	 h q[12]
Gate(11502)	 h q[13]
Gate(11503)	 t q[2]
Gate(11504)	 t q[12]
Gate(11505)	 t q[13]
Gate(11506)	cx q[12], q[2]
Gate(11507)	cx q[13], q[12]
Gate(11508)	cx q[2], q[13]
Gate(11509)	tdg q[12]
Gate(11510)	cx q[2], q[12]
Gate(11511)	tdg q[2]
Gate(11512)	tdg q[12]
Gate(11513)	 t q[13]
Gate(11514)	cx q[13], q[12]
Gate(11515)	cx q[2], q[13]
Gate(11516)	cx q[12], q[2]
Gate(11517)	 h q[13]
Gate(11518)	 h q[14]
Gate(11519)	 t q[1]
Gate(11520)	 t q[13]
Gate(11521)	 t q[14]
Gate(11522)	cx q[13], q[1]
Gate(11523)	cx q[14], q[13]
Gate(11524)	cx q[1], q[14]
Gate(11525)	tdg q[13]
Gate(11526)	cx q[1], q[13]
Gate(11527)	tdg q[1]
Gate(11528)	tdg q[13]
Gate(11529)	 t q[14]
Gate(11530)	cx q[14], q[13]
Gate(11531)	cx q[1], q[14]
Gate(11532)	cx q[13], q[1]
Gate(11533)	 h q[14]
Gate(11534)	 h q[5]
Gate(11535)	 t q[9]
Gate(11536)	 t q[8]
Gate(11537)	 t q[5]
Gate(11538)	cx q[8], q[9]
Gate(11539)	cx q[5], q[8]
Gate(11540)	cx q[9], q[5]
Gate(11541)	tdg q[8]
Gate(11542)	cx q[9], q[8]
Gate(11543)	tdg q[9]
Gate(11544)	tdg q[8]
Gate(11545)	 t q[5]
Gate(11546)	cx q[5], q[8]
Gate(11547)	cx q[9], q[5]
Gate(11548)	cx q[8], q[9]
Gate(11549)	 h q[5]
Gate(11550)	 h q[8]
Gate(11551)	 t q[10]
Gate(11552)	 t q[7]
Gate(11553)	 t q[8]
Gate(11554)	cx q[7], q[10]
Gate(11555)	cx q[8], q[7]
Gate(11556)	cx q[10], q[8]
Gate(11557)	tdg q[7]
Gate(11558)	cx q[10], q[7]
Gate(11559)	tdg q[10]
Gate(11560)	tdg q[7]
Gate(11561)	 t q[8]
Gate(11562)	cx q[8], q[7]
Gate(11563)	cx q[10], q[8]
Gate(11564)	cx q[7], q[10]
Gate(11565)	 h q[8]
Gate(11566)	 h q[7]
Gate(11567)	 t q[11]
Gate(11568)	 t q[6]
Gate(11569)	 t q[7]
Gate(11570)	cx q[6], q[11]
Gate(11571)	cx q[7], q[6]
Gate(11572)	cx q[11], q[7]
Gate(11573)	tdg q[6]
Gate(11574)	cx q[11], q[6]
Gate(11575)	tdg q[11]
Gate(11576)	tdg q[6]
Gate(11577)	 t q[7]
Gate(11578)	cx q[7], q[6]
Gate(11579)	cx q[11], q[7]
Gate(11580)	cx q[6], q[11]
Gate(11581)	 h q[7]
Gate(11582)	 h q[6]
Gate(11583)	 t q[12]
Gate(11584)	 t q[4]
Gate(11585)	 t q[6]
Gate(11586)	cx q[4], q[12]
Gate(11587)	cx q[6], q[4]
Gate(11588)	cx q[12], q[6]
Gate(11589)	tdg q[4]
Gate(11590)	cx q[12], q[4]
Gate(11591)	tdg q[12]
Gate(11592)	tdg q[4]
Gate(11593)	 t q[6]
Gate(11594)	cx q[6], q[4]
Gate(11595)	cx q[12], q[6]
Gate(11596)	cx q[4], q[12]
Gate(11597)	 h q[6]
Gate(11598)	 h q[4]
Gate(11599)	 t q[14]
Gate(11600)	 t q[13]
Gate(11601)	 t q[4]
Gate(11602)	cx q[13], q[14]
Gate(11603)	cx q[4], q[13]
Gate(11604)	cx q[14], q[4]
Gate(11605)	tdg q[13]
Gate(11606)	cx q[14], q[13]
Gate(11607)	tdg q[14]
Gate(11608)	tdg q[13]
Gate(11609)	 t q[4]
Gate(11610)	cx q[4], q[13]
Gate(11611)	cx q[14], q[4]
Gate(11612)	cx q[13], q[14]
Gate(11613)	 h q[4]
Gate(11614)	 h q[6]
Gate(11615)	 t q[12]
Gate(11616)	 t q[4]
Gate(11617)	 t q[6]
Gate(11618)	cx q[4], q[12]
Gate(11619)	cx q[6], q[4]
Gate(11620)	cx q[12], q[6]
Gate(11621)	tdg q[4]
Gate(11622)	cx q[12], q[4]
Gate(11623)	tdg q[12]
Gate(11624)	tdg q[4]
Gate(11625)	 t q[6]
Gate(11626)	cx q[6], q[4]
Gate(11627)	cx q[12], q[6]
Gate(11628)	cx q[4], q[12]
Gate(11629)	 h q[6]
Gate(11630)	 h q[7]
Gate(11631)	 t q[11]
Gate(11632)	 t q[6]
Gate(11633)	 t q[7]
Gate(11634)	cx q[6], q[11]
Gate(11635)	cx q[7], q[6]
Gate(11636)	cx q[11], q[7]
Gate(11637)	tdg q[6]
Gate(11638)	cx q[11], q[6]
Gate(11639)	tdg q[11]
Gate(11640)	tdg q[6]
Gate(11641)	 t q[7]
Gate(11642)	cx q[7], q[6]
Gate(11643)	cx q[11], q[7]
Gate(11644)	cx q[6], q[11]
Gate(11645)	 h q[7]
Gate(11646)	 h q[8]
Gate(11647)	 t q[10]
Gate(11648)	 t q[7]
Gate(11649)	 t q[8]
Gate(11650)	cx q[7], q[10]
Gate(11651)	cx q[8], q[7]
Gate(11652)	cx q[10], q[8]
Gate(11653)	tdg q[7]
Gate(11654)	cx q[10], q[7]
Gate(11655)	tdg q[10]
Gate(11656)	tdg q[7]
Gate(11657)	 t q[8]
Gate(11658)	cx q[8], q[7]
Gate(11659)	cx q[10], q[8]
Gate(11660)	cx q[7], q[10]
Gate(11661)	 h q[8]
Gate(11662)	 h q[5]
Gate(11663)	 t q[9]
Gate(11664)	 t q[8]
Gate(11665)	 t q[5]
Gate(11666)	cx q[8], q[9]
Gate(11667)	cx q[5], q[8]
Gate(11668)	cx q[9], q[5]
Gate(11669)	tdg q[8]
Gate(11670)	cx q[9], q[8]
Gate(11671)	tdg q[9]
Gate(11672)	tdg q[8]
Gate(11673)	 t q[5]
Gate(11674)	cx q[5], q[8]
Gate(11675)	cx q[9], q[5]
Gate(11676)	cx q[8], q[9]
Gate(11677)	 h q[5]
Gate(11678)	 h q[8]
Gate(11679)	 t q[10]
Gate(11680)	 t q[7]
Gate(11681)	 t q[8]
Gate(11682)	cx q[7], q[10]
Gate(11683)	cx q[8], q[7]
Gate(11684)	cx q[10], q[8]
Gate(11685)	tdg q[7]
