
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 x q[5]
Gate( 5967)	cx q[8], q[7]
Gate( 5968)	cx q[6], q[8]
Gate( 5969)	 h q[7]
Gate( 5970)	 h q[9]
Gate( 5971)	 t q[5]
Gate( 5972)	 t q[7]
Gate( 5973)	 t q[9]
Gate( 5974)	cx q[7], q[5]
Gate( 5975)	cx q[9], q[7]
Gate( 5976)	cx q[5], q[9]
Gate( 5977)	tdg q[7]
Gate( 5978)	cx q[5], q[7]
Gate( 5979)	tdg q[5]
Gate( 5980)	tdg q[7]
Gate( 5981)	 t q[9]
Gate( 5982)	cx q[9], q[7]
Gate( 5983)	cx q[5], q[9]
Gate( 5984)	cx q[7], q[5]
Gate( 5985)	 h q[9]
Gate( 5986)	 h q[1]
Gate( 5987)	 t q[4]
Gate( 5988)	 t q[9]
Gate( 5989)	 t q[1]
Gate( 5990)	cx q[9], q[4]
Gate( 5991)	cx q[1], q[9]
Gate( 5992)	cx q[4], q[1]
Gate( 5993)	tdg q[9]
Gate( 5994)	cx q[4], q[9]
Gate( 5995)	tdg q[4]
Gate( 5996)	tdg q[9]
Gate( 5997)	 t q[1]
Gate( 5998)	cx q[1], q[9]
Gate( 5999)	cx q[4], q[1]
Gate( 6000)	cx q[9], q[4]
Gate( 6001)	 h q[1]
Gate( 6002)	 h q[9]
Gate( 6003)	 t q[5]
Gate( 6004)	 t q[7]
Gate( 6005)	 t q[9]
Gate( 6006)	cx q[7], q[5]
Gate( 6007)	cx q[9], q[7]
Gate( 6008)	cx q[5], q[9]
Gate( 6009)	tdg q[7]
Gate( 6010)	cx q[5], q[7]
Gate( 6011)	tdg q[5]
Gate( 6012)	tdg q[7]
Gate( 6013)	 t q[9]
Gate( 6014)	cx q[9], q[7]
Gate( 6015)	cx q[5], q[9]
Gate( 6016)	cx q[7], q[5]
Gate( 6017)	 h q[9]
Gate( 6018)	 h q[7]
Gate( 6019)	 t q[8]
Gate( 6020)	 t q[6]
Gate( 6021)	 t q[7]
Gate( 6022)	cx q[6], q[8]
Gate( 6023)	cx q[7], q[6]
Gate( 6024)	cx q[8], q[7]
Gate( 6025)	tdg q[6]
Gate( 6026)	cx q[8], q[6]
Gate( 6027)	tdg q[8]
Gate( 6028)	tdg q[6]
Gate( 6029)	 t q[7]
Gate( 6030)	cx q[7], q[6]
Gate( 6031)	cx q[8], q[7]
Gate( 6032)	cx q[6], q[8]
Gate( 6033)	 h q[7]
Gate( 6034)	 h q[9]
Gate( 6035)	 t q[5]
Gate( 6036)	 t q[7]
Gate( 6037)	 t q[9]
Gate( 6038)	cx q[7], q[5]
Gate( 6039)	cx q[9], q[7]
Gate( 6040)	cx q[5], q[9]
Gate( 6041)	tdg q[7]
Gate( 6042)	cx q[5], q[7]
Gate( 6043)	tdg q[5]
Gate( 6044)	tdg q[7]
Gate( 6045)	 t q[9]
Gate( 6046)	cx q[9], q[7]
Gate( 6047)	cx q[5], q[9]
Gate( 6048)	cx q[7], q[5]
Gate( 6049)	 h q[9]
Gate( 6050)	 h q[0]
Gate( 6051)	 t q[4]
Gate( 6052)	 t q[9]
Gate( 6053)	 t q[0]
Gate( 6054)	cx q[9], q[4]
Gate( 6055)	cx q[0], q[9]
Gate( 6056)	cx q[4], q[0]
Gate( 6057)	tdg q[9]
Gate( 6058)	cx q[4], q[9]
Gate( 6059)	tdg q[4]
Gate( 6060)	tdg q[9]
Gate( 6061)	 t q[0]
Gate( 6062)	cx q[0], q[9]
Gate( 6063)	cx q[4], q[0]
Gate( 6064)	cx q[9], q[4]
Gate( 6065)	 h q[0]
Gate( 6066)	 h q[9]
Gate( 6067)	 t q[5]
Gate( 6068)	 t q[7]
Gate( 6069)	 t q[9]
Gate( 6070)	cx q[7], q[5]
Gate( 6071)	cx q[9], q[7]
Gate( 6072)	cx q[5], q[9]
Gate( 6073)	tdg q[7]
Gate( 6074)	cx q[5], q[7]
Gate( 6075)	tdg q[5]
Gate( 6076)	tdg q[7]
Gate( 6077)	 t q[9]
Gate( 6078)	cx q[9], q[7]
Gate( 6079)	cx q[5], q[9]
Gate( 6080)	cx q[7], q[5]
Gate( 6081)	 h q[9]
Gate( 6082)	 h q[7]
Gate( 6083)	 t q[8]
Gate( 6084)	 t q[6]
Gate( 6085)	 t q[7]
Gate( 6086)	cx q[6], q[8]
Gate( 6087)	cx q[7], q[6]
Gate( 6088)	cx q[8], q[7]
Gate( 6089)	tdg q[6]
Gate( 6090)	cx q[8], q[6]
Gate( 6091)	tdg q[8]
Gate( 6092)	tdg q[6]
Gate( 6093)	 t q[7]
Gate( 6094)	cx q[7], q[6]
Gate( 6095)	cx q[8], q[7]
Gate( 6096)	cx q[6], q[8]
Gate( 6097)	 h q[7]
Gate( 6098)	 h q[9]
Gate( 6099)	 t q[5]
Gate( 6100)	 t q[7]
Gate( 6101)	 t q[9]
Gate( 6102)	cx q[7], q[5]
Gate( 6103)	cx q[9], q[7]
Gate( 6104)	cx q[5], q[9]
Gate( 6105)	tdg q[7]
Gate( 6106)	cx q[5], q[7]
Gate( 6107)	tdg q[5]
Gate( 6108)	tdg q[7]
Gate( 6109)	 t q[9]
Gate( 6110)	cx q[9], q[7]
Gate( 6111)	cx q[5], q[9]
Gate( 6112)	cx q[7], q[5]
Gate( 6113)	 h q[9]
Gate( 6114)	 h q[0]
Gate( 6115)	 t q[4]
Gate( 6116)	 t q[9]
Gate( 6117)	 t q[0]
Gate( 6118)	cx q[9], q[4]
Gate( 6119)	cx q[0], q[9]
Gate( 6120)	cx q[4], q[0]
Gate( 6121)	tdg q[9]
Gate( 6122)	cx q[4], q[9]
Gate( 6123)	tdg q[4]
Gate( 6124)	tdg q[9]
Gate( 6125)	 t q[0]
Gate( 6126)	cx q[0], q[9]
Gate( 6127)	cx q[4], q[0]
Gate( 6128)	cx q[9], q[4]
Gate( 6129)	 h q[0]
Gate( 6130)	 h q[9]
Gate( 6131)	 t q[5]
Gate( 6132)	 t q[7]
Gate( 6133)	 t q[9]
Gate( 6134)	cx q[7], q[5]
Gate( 6135)	cx q[9], q[7]
Gate( 6136)	cx q[5], q[9]
Gate( 6137)	tdg q[7]
Gate( 6138)	cx q[5], q[7]
Gate( 6139)	tdg q[5]
Gate( 6140)	tdg q[7]
Gate( 6141)	 t q[9]
Gate( 6142)	cx q[9], q[7]
Gate( 6143)	cx q[5], q[9]
Gate( 6144)	cx q[7], q[5]
Gate( 6145)	 h q[9]
Gate( 6146)	 h q[7]
Gate( 6147)	 t q[8]
Gate( 6148)	 t q[6]
Gate( 6149)	 t q[7]
Gate( 6150)	cx q[6], q[8]
Gate( 6151)	cx q[7], q[6]
Gate( 6152)	cx q[8], q[7]
Gate( 6153)	tdg q[6]
Gate( 6154)	cx q[8], q[6]
Gate( 6155)	tdg q[8]
Gate( 6156)	tdg q[6]
Gate( 6157)	 t q[7]
Gate( 6158)	cx q[7], q[6]
Gate( 6159)	cx q[8], q[7]
Gate( 6160)	cx q[6], q[8]
Gate( 6161)	 h q[7]
Gate( 6162)	 h q[9]
Gate( 6163)	 t q[5]
Gate( 6164)	 t q[7]
Gate( 6165)	 t q[9]
Gate( 6166)	cx q[7], q[5]
Gate( 6167)	cx q[9], q[7]
Gate( 6168)	cx q[5], q[9]
Gate( 6169)	tdg q[7]
Gate( 6170)	cx q[5], q[7]
Gate( 6171)	tdg q[5]
Gate( 6172)	tdg q[7]
Gate( 6173)	 t q[9]
Gate( 6174)	cx q[9], q[7]
Gate( 6175)	cx q[5], q[9]
Gate( 6176)	cx q[7], q[5]
Gate( 6177)	 h q[9]
Gate( 6178)	 h q[1]
Gate( 6179)	 t q[3]
Gate( 6180)	 t q[8]
Gate( 6181)	 t q[1]
Gate( 6182)	cx q[8], q[3]
Gate( 6183)	cx q[1], q[8]
Gate( 6184)	cx q[3], q[1]
Gate( 6185)	tdg q[8]
Gate( 6186)	cx q[3], q[8]
Gate( 6187)	tdg q[3]
Gate( 6188)	tdg q[8]
Gate( 6189)	 t q[1]
Gate( 6190)	cx q[1], q[8]
Gate( 6191)	cx q[3], q[1]
Gate( 6192)	cx q[8], q[3]
Gate( 6193)	 h q[1]
Gate( 6194)	 h q[8]
Gate( 6195)	 t q[4]
Gate( 6196)	 t q[7]
Gate( 6197)	 t q[8]
Gate( 6198)	cx q[7], q[4]
Gate( 6199)	cx q[8], q[7]
Gate( 6200)	cx q[4], q[8]
Gate( 6201)	tdg q[7]
Gate( 6202)	cx q[4], q[7]
Gate( 6203)	tdg q[4]
Gate( 6204)	tdg q[7]
Gate( 6205)	 t q[8]
Gate( 6206)	cx q[8], q[7]
Gate( 6207)	cx q[4], q[8]
Gate( 6208)	cx q[7], q[4]
Gate( 6209)	 h q[8]
Gate( 6210)	 h q[7]
Gate( 6211)	 t q[5]
Gate( 6212)	 t q[2]
Gate( 6213)	 t q[7]
Gate( 6214)	cx q[2], q[5]
Gate( 6215)	cx q[7], q[2]
Gate( 6216)	cx q[5], q[7]
Gate( 6217)	tdg q[2]
Gate( 6218)	cx q[5], q[2]
Gate( 6219)	tdg q[5]
Gate( 6220)	tdg q[2]
Gate( 6221)	 t q[7]
Gate( 6222)	cx q[7], q[2]
Gate( 6223)	cx q[5], q[7]
Gate( 6224)	cx q[2], q[5]
Gate( 6225)	 h q[7]
Gate( 6226)	 h q[2]
Gate( 6227)	 t q[9]
Gate( 6228)	 t q[6]
Gate( 6229)	 t q[2]
Gate( 6230)	cx q[6], q[9]
Gate( 6231)	cx q[2], q[6]
Gate( 6232)	cx q[9], q[2]
Gate( 6233)	tdg q[6]
Gate( 6234)	cx q[9], q[6]
Gate( 6235)	tdg q[9]
Gate( 6236)	tdg q[6]
Gate( 6237)	 t q[2]
Gate( 6238)	cx q[2], q[6]
Gate( 6239)	cx q[9], q[2]
Gate( 6240)	cx q[6], q[9]
Gate( 6241)	 h q[2]
Gate( 6242)	 h q[7]
Gate( 6243)	 t q[5]
Gate( 6244)	 t q[2]
Gate( 6245)	 t q[7]
Gate( 6246)	cx q[2], q[5]
Gate( 6247)	cx q[7], q[2]
Gate( 6248)	cx q[5], q[7]
Gate( 6249)	tdg q[2]
Gate( 6250)	cx q[5], q[2]
Gate( 6251)	tdg q[5]
Gate( 6252)	tdg q[2]
Gate( 6253)	 t q[7]
Gate( 6254)	cx q[7], q[2]
Gate( 6255)	cx q[5], q[7]
Gate( 6256)	cx q[2], q[5]
Gate( 6257)	 h q[7]
Gate( 6258)	 h q[8]
Gate( 6259)	 t q[4]
Gate( 6260)	 t q[7]
Gate( 6261)	 t q[8]
Gate( 6262)	cx q[7], q[4]
Gate( 6263)	cx q[8], q[7]
Gate( 6264)	cx q[4], q[8]
Gate( 6265)	tdg q[7]
Gate( 6266)	cx q[4], q[7]
Gate( 6267)	tdg q[4]
Gate( 6268)	tdg q[7]
Gate( 6269)	 t q[8]
Gate( 6270)	cx q[8], q[7]
Gate( 6271)	cx q[4], q[8]
Gate( 6272)	cx q[7], q[4]
Gate( 6273)	 h q[8]
Gate( 6274)	 h q[1]
Gate( 6275)	 t q[3]
Gate( 6276)	 t q[8]
Gate( 6277)	 t q[1]
Gate( 6278)	cx q[8], q[3]
Gate( 6279)	cx q[1], q[8]
Gate( 6280)	cx q[3], q[1]
Gate( 6281)	tdg q[8]
Gate( 6282)	cx q[3], q[8]
Gate( 6283)	tdg q[3]
Gate( 6284)	tdg q[8]
Gate( 6285)	 t q[1]
Gate( 6286)	cx q[1], q[8]
Gate( 6287)	cx q[3], q[1]
Gate( 6288)	cx q[8], q[3]
Gate( 6289)	 h q[1]
Gate( 6290)	 h q[8]
Gate( 6291)	 t q[4]
Gate( 6292)	 t q[7]
Gate( 6293)	 t q[8]
Gate( 6294)	cx q[7], q[4]
Gate( 6295)	cx q[8], q[7]
Gate( 6296)	cx q[4], q[8]
Gate( 6297)	tdg q[7]
Gate( 6298)	cx q[4], q[7]
Gate( 6299)	tdg q[4]
Gate( 6300)	tdg q[7]
Gate( 6301)	 t q[8]
Gate( 6302)	cx q[8], q[7]
Gate( 6303)	cx q[4], q[8]
Gate( 6304)	cx q[7], q[4]
Gate( 6305)	 h q[8]
Gate( 6306)	 h q[7]
Gate( 6307)	 t q[5]
Gate( 6308)	 t q[2]
Gate( 6309)	 t q[7]
Gate( 6310)	cx q[2], q[5]
Gate( 6311)	cx q[7], q[2]
Gate( 6312)	cx q[5], q[7]
Gate( 6313)	tdg q[2]
Gate( 6314)	cx q[5], q[2]
Gate( 6315)	tdg q[5]
Gate( 6316)	tdg q[2]
Gate( 6317)	 t q[7]
Gate( 6318)	cx q[7], q[2]
Gate( 6319)	cx q[5], q[7]
Gate( 6320)	cx q[2], q[5]
Gate( 6321)	 h q[7]
Gate( 6322)	 h q[2]
Gate( 6323)	 t q[9]
Gate( 6324)	 t q[6]
Gate( 6325)	 t q[2]
Gate( 6326)	cx q[6], q[9]
Gate( 6327)	cx q[2], q[6]
Gate( 6328)	cx q[9], q[2]
Gate( 6329)	tdg q[6]
Gate( 6330)	cx q[9], q[6]
Gate( 6331)	tdg q[9]
Gate( 6332)	tdg q[6]
Gate( 6333)	 t q[2]
Gate( 6334)	cx q[2], q[6]
Gate( 6335)	cx q[9], q[2]
Gate( 6336)	cx q[6], q[9]
Gate( 6337)	 h q[2]
Gate( 6338)	 h q[7]
Gate( 6339)	 t q[5]
Gate( 6340)	 t q[2]
Gate( 6341)	 t q[7]
Gate( 6342)	cx q[2], q[5]
Gate( 6343)	cx q[7], q[2]
Gate( 6344)	cx q[5], q[7]
Gate( 6345)	tdg q[2]
Gate( 6346)	cx q[5], q[2]
Gate( 6347)	tdg q[5]
Gate( 6348)	tdg q[2]
Gate( 6349)	 t q[7]
Gate( 6350)	cx q[7], q[2]
Gate( 6351)	cx q[5], q[7]
Gate( 6352)	cx q[2], q[5]
Gate( 6353)	 h q[7]
Gate( 6354)	 h q[8]
Gate( 6355)	 t q[4]
Gate( 6356)	 t q[7]
Gate( 6357)	 t q[8]
Gate( 6358)	cx q[7], q[4]
Gate( 6359)	cx q[8], q[7]
Gate( 6360)	cx q[4], q[8]
Gate( 6361)	tdg q[7]
Gate( 6362)	cx q[4], q[7]
Gate( 6363)	tdg q[4]
Gate( 6364)	tdg q[7]
Gate( 6365)	 t q[8]
Gate( 6366)	cx q[8], q[7]
Gate( 6367)	cx q[4], q[8]
Gate( 6368)	cx q[7], q[4]
Gate( 6369)	 h q[8]
Gate( 6370)	 h q[1]
Gate( 6371)	 t q[6]
Gate( 6372)	 t q[7]
Gate( 6373)	 t q[1]
Gate( 6374)	cx q[7], q[6]
Gate( 6375)	cx q[1], q[7]
Gate( 6376)	cx q[6], q[1]
Gate( 6377)	tdg q[7]
Gate( 6378)	cx q[6], q[7]
Gate( 6379)	tdg q[6]
Gate( 6380)	tdg q[7]
Gate( 6381)	 t q[1]
Gate( 6382)	cx q[1], q[7]
Gate( 6383)	cx q[6], q[1]
Gate( 6384)	cx q[7], q[6]
Gate( 6385)	 h q[1]
Gate( 6386)	 h q[7]
Gate( 6387)	 t q[9]
Gate( 6388)	 t q[8]
Gate( 6389)	 t q[7]
Gate( 6390)	cx q[8], q[9]
Gate( 6391)	cx q[7], q[8]
Gate( 6392)	cx q[9], q[7]
Gate( 6393)	tdg q[8]
Gate( 6394)	cx q[9], q[8]
Gate( 6395)	tdg q[9]
Gate( 6396)	tdg q[8]
Gate( 6397)	 t q[7]
Gate( 6398)	cx q[7], q[8]
Gate( 6399)	cx q[9], q[7]
Gate( 6400)	cx q[8], q[9]
Gate( 6401)	 h q[7]
Gate( 6402)	 h q[1]
Gate( 6403)	 t q[6]
Gate( 6404)	 t q[7]
Gate( 6405)	 t q[1]
Gate( 6406)	cx q[7], q[6]
Gate( 6407)	cx q[1], q[7]
Gate( 6408)	cx q[6], q[1]
Gate( 6409)	tdg q[7]
Gate( 6410)	cx q[6], q[7]
Gate( 6411)	tdg q[6]
Gate( 6412)	tdg q[7]
Gate( 6413)	 t q[1]
Gate( 6414)	cx q[1], q[7]
Gate( 6415)	cx q[6], q[1]
Gate( 6416)	cx q[7], q[6]
Gate( 6417)	 h q[1]
Gate( 6418)	 h q[7]
Gate( 6419)	 t q[9]
Gate( 6420)	 t q[8]
Gate( 6421)	 t q[7]
Gate( 6422)	cx q[8], q[9]
Gate( 6423)	cx q[7], q[8]
Gate( 6424)	cx q[9], q[7]
Gate( 6425)	tdg q[8]
Gate( 6426)	cx q[9], q[8]
Gate( 6427)	tdg q[9]
Gate( 6428)	tdg q[8]
Gate( 6429)	 t q[7]
Gate( 6430)	cx q[7], q[8]
Gate( 6431)	cx q[9], q[7]
Gate( 6432)	cx q[8], q[9]
Gate( 6433)	 h q[7]
Gate( 6434)	 h q[0]
Gate( 6435)	 t q[6]
Gate( 6436)	 t q[7]
Gate( 6437)	 t q[0]
Gate( 6438)	cx q[7], q[6]
Gate( 6439)	cx q[0], q[7]
Gate( 6440)	cx q[6], q[0]
Gate( 6441)	tdg q[7]
Gate( 6442)	cx q[6], q[7]
Gate( 6443)	tdg q[6]
Gate( 6444)	tdg q[7]
Gate( 6445)	 t q[0]
Gate( 6446)	cx q[0], q[7]
Gate( 6447)	cx q[6], q[0]
Gate( 6448)	cx q[7], q[6]
Gate( 6449)	 h q[0]
Gate( 6450)	 h q[7]
Gate( 6451)	 t q[9]
Gate( 6452)	 t q[8]
Gate( 6453)	 t q[7]
Gate( 6454)	cx q[8], q[9]
Gate( 6455)	cx q[7], q[8]
Gate( 6456)	cx q[9], q[7]
Gate( 6457)	tdg q[8]
Gate( 6458)	cx q[9], q[8]
Gate( 6459)	tdg q[9]
Gate( 6460)	tdg q[8]
Gate( 6461)	 t q[7]
Gate( 6462)	cx q[7], q[8]
Gate( 6463)	cx q[9], q[7]
Gate( 6464)	cx q[8], q[9]
Gate( 6465)	 h q[7]
Gate( 6466)	 h q[0]
Gate( 6467)	 t q[6]
Gate( 6468)	 t q[7]
Gate( 6469)	 t q[0]
Gate( 6470)	cx q[7], q[6]
Gate( 6471)	cx q[0], q[7]
Gate( 6472)	cx q[6], q[0]
Gate( 6473)	tdg q[7]
Gate( 6474)	cx q[6], q[7]
Gate( 6475)	tdg q[6]
Gate( 6476)	tdg q[7]
Gate( 6477)	 t q[0]
Gate( 6478)	cx q[0], q[7]
Gate( 6479)	cx q[6], q[0]
Gate( 6480)	cx q[7], q[6]
Gate( 6481)	 h q[0]
Gate( 6482)	 h q[7]
Gate( 6483)	 t q[9]
Gate( 6484)	 t q[8]
Gate( 6485)	 t q[7]
Gate( 6486)	cx q[8], q[9]
Gate( 6487)	cx q[7], q[8]
Gate( 6488)	cx q[9], q[7]
Gate( 6489)	tdg q[8]
Gate( 6490)	cx q[9], q[8]
Gate( 6491)	tdg q[9]
Gate( 6492)	tdg q[8]
Gate( 6493)	 t q[7]
Gate( 6494)	cx q[7], q[8]
Gate( 6495)	cx q[9], q[7]
Gate( 6496)	cx q[8], q[9]
Gate( 6497)	 h q[7]
Gate( 6498)	 x q[8]
Gate( 6499)	 x q[9]
Gate( 6500)	 h q[0]
Gate( 6501)	 t q[4]
Gate( 6502)	 t q[8]
Gate( 6503)	 t q[0]
Gate( 6504)	cx q[8], q[4]
Gate( 6505)	cx q[0], q[8]
Gate( 6506)	cx q[4], q[0]
Gate( 6507)	tdg q[8]
Gate( 6508)	cx q[4], q[8]
Gate( 6509)	tdg q[4]
Gate( 6510)	tdg q[8]
Gate( 6511)	 t q[0]
Gate( 6512)	cx q[0], q[8]
Gate( 6513)	cx q[4], q[0]
Gate( 6514)	cx q[8], q[4]
Gate( 6515)	 h q[0]
Gate( 6516)	 h q[8]
Gate( 6517)	 t q[9]
Gate( 6518)	 t q[6]
Gate( 6519)	 t q[8]
Gate( 6520)	cx q[6], q[9]
Gate( 6521)	cx q[8], q[6]
Gate( 6522)	cx q[9], q[8]
Gate( 6523)	tdg q[6]
Gate( 6524)	cx q[9], q[6]
Gate( 6525)	tdg q[9]
Gate( 6526)	tdg q[6]
Gate( 6527)	 t q[8]
Gate( 6528)	cx q[8], q[6]
Gate( 6529)	cx q[9], q[8]
Gate( 6530)	cx q[6], q[9]
Gate( 6531)	 h q[8]
Gate( 6532)	 h q[0]
Gate( 6533)	 t q[4]
Gate( 6534)	 t q[8]
Gate( 6535)	 t q[0]
Gate( 6536)	cx q[8], q[4]
Gate( 6537)	cx q[0], q[8]
Gate( 6538)	cx q[4], q[0]
Gate( 6539)	tdg q[8]
Gate( 6540)	cx q[4], q[8]
Gate( 6541)	tdg q[4]
Gate( 6542)	tdg q[8]
Gate( 6543)	 t q[0]
Gate( 6544)	cx q[0], q[8]
Gate( 6545)	cx q[4], q[0]
Gate( 6546)	cx q[8], q[4]
Gate( 6547)	 h q[0]
Gate( 6548)	 h q[8]
Gate( 6549)	 t q[9]
Gate( 6550)	 t q[6]
Gate( 6551)	 t q[8]
Gate( 6552)	cx q[6], q[9]
Gate( 6553)	cx q[8], q[6]
Gate( 6554)	cx q[9], q[8]
Gate( 6555)	tdg q[6]
Gate( 6556)	cx q[9], q[6]
Gate( 6557)	tdg q[9]
Gate( 6558)	tdg q[6]
Gate( 6559)	 t q[8]
Gate( 6560)	cx q[8], q[6]
Gate( 6561)	cx q[9], q[8]
Gate( 6562)	cx q[6], q[9]
Gate( 6563)	 h q[8]
Gate( 6564)	 x q[4]
Gate( 6565)	 h q[0]
Gate( 6566)	 t q[6]
Gate( 6567)	 t q[7]
Gate( 6568)	 t q[0]
Gate( 6569)	cx q[7], q[6]
Gate( 6570)	cx q[0], q[7]
Gate( 6571)	cx q[6], q[0]
Gate( 6572)	tdg q[7]
Gate( 6573)	cx q[6], q[7]
Gate( 6574)	tdg q[6]
Gate( 6575)	tdg q[7]
Gate( 6576)	 t q[0]
Gate( 6577)	cx q[0], q[7]
Gate( 6578)	cx q[6], q[0]
Gate( 6579)	cx q[7], q[6]
Gate( 6580)	 h q[0]
Gate( 6581)	 h q[7]
Gate( 6582)	 t q[9]
Gate( 6583)	 t q[8]
Gate( 6584)	 t q[7]
Gate( 6585)	cx q[8], q[9]
Gate( 6586)	cx q[7], q[8]
Gate( 6587)	cx q[9], q[7]
Gate( 6588)	tdg q[8]
Gate( 6589)	cx q[9], q[8]
Gate( 6590)	tdg q[9]
Gate( 6591)	tdg q[8]
Gate( 6592)	 t q[7]
Gate( 6593)	cx q[7], q[8]
Gate( 6594)	cx q[9], q[7]
Gate( 6595)	cx q[8], q[9]
Gate( 6596)	 h q[7]
Gate( 6597)	 h q[0]
Gate( 6598)	 t q[6]
Gate( 6599)	 t q[7]
Gate( 6600)	 t q[0]
Gate( 6601)	cx q[7], q[6]
Gate( 6602)	cx q[0], q[7]
Gate( 6603)	cx q[6], q[0]
Gate( 6604)	tdg q[7]
Gate( 6605)	cx q[6], q[7]
Gate( 6606)	tdg q[6]
Gate( 6607)	tdg q[7]
Gate( 6608)	 t q[0]
Gate( 6609)	cx q[0], q[7]
Gate( 6610)	cx q[6], q[0]
Gate( 6611)	cx q[7], q[6]
Gate( 6612)	 h q[0]
Gate( 6613)	 h q[7]
Gate( 6614)	 t q[9]
Gate( 6615)	 t q[8]
Gate( 6616)	 t q[7]
Gate( 6617)	cx q[8], q[9]
Gate( 6618)	cx q[7], q[8]
Gate( 6619)	cx q[9], q[7]
Gate( 6620)	tdg q[8]
Gate( 6621)	cx q[9], q[8]
Gate( 6622)	tdg q[9]
Gate( 6623)	tdg q[8]
Gate( 6624)	 t q[7]
Gate( 6625)	cx q[7], q[8]
Gate( 6626)	cx q[9], q[7]
Gate( 6627)	cx q[8], q[9]
Gate( 6628)	 h q[7]
Gate( 6629)	 h q[2]
Gate( 6630)	 t q[0]
Gate( 6631)	 t q[9]
Gate( 6632)	 t q[2]
Gate( 6633)	cx q[9], q[0]
Gate( 6634)	cx q[2], q[9]
Gate( 6635)	cx q[0], q[2]
Gate( 6636)	tdg q[9]
Gate( 6637)	cx q[0], q[9]
Gate( 6638)	tdg q[0]
Gate( 6639)	tdg q[9]
Gate( 6640)	 t q[2]
Gate( 6641)	cx q[2], q[9]
Gate( 6642)	cx q[0], q[2]
Gate( 6643)	cx q[9], q[0]
Gate( 6644)	 h q[2]
Gate( 6645)	 h q[9]
Gate( 6646)	 t q[3]
Gate( 6647)	 t q[8]
Gate( 6648)	 t q[9]
Gate( 6649)	cx q[8], q[3]
Gate( 6650)	cx q[9], q[8]
Gate( 6651)	cx q[3], q[9]
Gate( 6652)	tdg q[8]
Gate( 6653)	cx q[3], q[8]
Gate( 6654)	tdg q[3]
Gate( 6655)	tdg q[8]
Gate( 6656)	 t q[9]
Gate( 6657)	cx q[9], q[8]
Gate( 6658)	cx q[3], q[9]
Gate( 6659)	cx q[8], q[3]
Gate( 6660)	 h q[9]
Gate( 6661)	 h q[8]
Gate( 6662)	 t q[5]
Gate( 6663)	 t q[4]
Gate( 6664)	 t q[8]
Gate( 6665)	cx q[4], q[5]
Gate( 6666)	cx q[8], q[4]
Gate( 6667)	cx q[5], q[8]
Gate( 6668)	tdg q[4]
Gate( 6669)	cx q[5], q[4]
Gate( 6670)	tdg q[5]
Gate( 6671)	tdg q[4]
Gate( 6672)	 t q[8]
Gate( 6673)	cx q[8], q[4]
Gate( 6674)	cx q[5], q[8]
Gate( 6675)	cx q[4], q[5]
Gate( 6676)	 h q[8]
Gate( 6677)	 h q[9]
Gate( 6678)	 t q[3]
Gate( 6679)	 t q[8]
Gate( 6680)	 t q[9]
Gate( 6681)	cx q[8], q[3]
Gate( 6682)	cx q[9], q[8]
Gate( 6683)	cx q[3], q[9]
Gate( 6684)	tdg q[8]
Gate( 6685)	cx q[3], q[8]
Gate( 6686)	tdg q[3]
Gate( 6687)	tdg q[8]
Gate( 6688)	 t q[9]
Gate( 6689)	cx q[9], q[8]
Gate( 6690)	cx q[3], q[9]
Gate( 6691)	cx q[8], q[3]
Gate( 6692)	 h q[9]
Gate( 6693)	 h q[2]
Gate( 6694)	 t q[0]
Gate( 6695)	 t q[9]
Gate( 6696)	 t q[2]
Gate( 6697)	cx q[9], q[0]
Gate( 6698)	cx q[2], q[9]
Gate( 6699)	cx q[0], q[2]
Gate( 6700)	tdg q[9]
Gate( 6701)	cx q[0], q[9]
Gate( 6702)	tdg q[0]
Gate( 6703)	tdg q[9]
Gate( 6704)	 t q[2]
Gate( 6705)	cx q[2], q[9]
Gate( 6706)	cx q[0], q[2]
Gate( 6707)	cx q[9], q[0]
Gate( 6708)	 h q[2]
Gate( 6709)	 h q[9]
Gate( 6710)	 t q[3]
Gate( 6711)	 t q[8]
Gate( 6712)	 t q[9]
Gate( 6713)	cx q[8], q[3]
Gate( 6714)	cx q[9], q[8]
Gate( 6715)	cx q[3], q[9]
Gate( 6716)	tdg q[8]
Gate( 6717)	cx q[3], q[8]
Gate( 6718)	tdg q[3]
Gate( 6719)	tdg q[8]
Gate( 6720)	 t q[9]
Gate( 6721)	cx q[9], q[8]
Gate( 6722)	cx q[3], q[9]
Gate( 6723)	cx q[8], q[3]
Gate( 6724)	 h q[9]
Gate( 6725)	 h q[8]
Gate( 6726)	 t q[5]
Gate( 6727)	 t q[4]
Gate( 6728)	 t q[8]
Gate( 6729)	cx q[4], q[5]
Gate( 6730)	cx q[8], q[4]
Gate( 6731)	cx q[5], q[8]
Gate( 6732)	tdg q[4]
Gate( 6733)	cx q[5], q[4]
Gate( 6734)	tdg q[5]
Gate( 6735)	tdg q[4]
Gate( 6736)	 t q[8]
Gate( 6737)	cx q[8], q[4]
Gate( 6738)	cx q[5], q[8]
Gate( 6739)	cx q[4], q[5]
Gate( 6740)	 h q[8]
Gate( 6741)	 h q[9]
Gate( 6742)	 t q[3]
Gate( 6743)	 t q[8]
Gate( 6744)	 t q[9]
